Filename,Percentage
35-vars/v35_problem_2__034.smt2.slack.smt2,48.66%
35-vars/v35_problem_2__021.smt2.slack.smt2,44.10%
35-vars/v35_problem__028.smt2.slack.smt2,50.74%
35-vars/v35_problem_2__026.smt2.slack.smt2,42.95%
35-vars/v35_problem_2__023.smt2.slack.smt2,50.14%
35-vars/v35_problem__018.smt2.slack.smt2,47.05%
35-vars/v35_problem__013.smt2.slack.smt2,51.08%
35-vars/v35_problem__015.smt2.slack.smt2,49.07%
35-vars/v35_problem__030.smt2.slack.smt2,50.48%
35-vars/v35_problem_2__028.smt2.slack.smt2,48.68%
35-vars/v35_problem__016.smt2.slack.smt2,50.98%
35-vars/v35_problem__006.smt2.slack.smt2,55.46%
30-vars/v30_problem_2__012.smt2.slack.smt2,56.33%
30-vars/v30_problem__006.smt2.slack.smt2,53.83%
30-vars/v30_problem_2__018.smt2.slack.smt2,45.38%
30-vars/v30_problem__009.smt2.slack.smt2,51.71%
30-vars/v30_problem_2__017.smt2.slack.smt2,41.82%
30-vars/v30_problem_2__014.smt2.slack.smt2,47.34%
30-vars/v30_problem_2__010.smt2.slack.smt2,56.98%
30-vars/v30_problem_2__024.smt2.slack.smt2,46.60%
30-vars/v30_problem__004.smt2.slack.smt2,54.97%
30-vars/v30_problem__017.smt2.slack.smt2,44.86%
30-vars/v30_problem_2__008.smt2.slack.smt2,54.62%
30-vars/v30_problem__013.smt2.slack.smt2,49.70%
30-vars/v30_problem_2__020.smt2.slack.smt2,58.56%
30-vars/v30_problem__026.smt2.slack.smt2,48.05%
30-vars/v30_problem__024.smt2.slack.smt2,45.40%
45-vars/v45_problem_2__009.smt2.slack.smt2,53.96%
45-vars/v45_problem_2__008.smt2.slack.smt2,52.06%
45-vars/v45_problem_2__019.smt2.slack.smt2,46.38%
45-vars/v45_problem__003.smt2.slack.smt2,53.10%
45-vars/v45_problem__009.smt2.slack.smt2,57.14%
45-vars/v45_problem__022.smt2.slack.smt2,49.65%
45-vars/v45_problem_2__027.smt2.slack.smt2,49.62%
45-vars/v45_problem_2__033.smt2.slack.smt2,49.87%
45-vars/v45_problem_2__030.smt2.slack.smt2,47.33%
45-vars/v45_problem__015.smt2.slack.smt2,56.28%
45-vars/v45_problem_2__021.smt2.slack.smt2,48.40%
45-vars/v45_problem_2__025.smt2.slack.smt2,47.03%
45-vars/v45_problem__018.smt2.slack.smt2,50.15%
45-vars/v45_problem_2__001.smt2.slack.smt2,54.19%
45-vars/v45_problem_2__024.smt2.slack.smt2,47.99%
